text,label
"['hi', 'wondered', 'anyone', 'experience', 'trying', 'recall', 'trauma', 'childhood', '20', 'recently', 'started', 'getting', 'flashback', 'event', 'would', 'around', '4', '5', 'however', 'memory', 'complete', 'therefore', 'feel', 'really', 'confused', 'true', 'memory', 'something', 'always', 'like', 'mind', 'trying', 'give', 'hint', 'feel', 'like', 'cant', 'trust', 'made', 'head', 'others', 'suggesting', 'complex', 'history', 'mental', 'health', 'diagnosed', 'depression', 'anxiety', 'bpd', 'ptsd', 'separate', 'event', 'thought', 'really', 'started', 'effecting', 'recently', 'manage', 'grab', 'sleep', 'dream', 'bad', 'end', 'wetting', 'embarrassing', 'admit', 'event', 'question', 'clear', 'memory', 'particular', 'child', 'film', 'background', 'come', 'adult', 'life', 'brings', 'panic', 'attack', 'make', 'vomit', 'cannot', 'even', 'stomach', 'seeing', 'character', 'feel', 'confused', 'put', 'waiting', 'list', 'see', 'psychiatrist', 'told', 'likely', 'put', 'waiting', 'list', 'edmr', 'list', '8', '12', 'month', 'long', 'anyone', 'information', 'wondered', 'could', 'reply', 'message', 'complex', 'know', 'trust', 'brain', 'anymore', 'thanks', 'c']",1
"['hi', 'everyone', 'know', 'really', 'belongs', 'get', 'started', 'grammatical', 'mistake', 'apologise', 'really', 'need', 'someone', 'talk', 'might', 'trigger', 'please', 'aware', 'never', 'experienced', 'real', 'love', 'young', 'mother', 'abused', 'sibling', 'physically', 'beat', 'u', 'kicked', 'u', 'cry', 'begging', 'stop', 'went', 'almost', '7', 'year', 'stood', 'actually', 'helped', 'trust', 'broken', 'forever', 'another', 'significant', 'experience', 'older', 'brother', 'abused', 'sexual', 'horrified', 'would', 'told', 'mother', 'nothing', 'even', 'worse', 'started', 'acting', 'distant', 'cold', 'towards', 'brother', 'told', 'ruining', 'family', 'behaviour', 'live', 'man', 'almost', '5', 'year', 'finally', 'moved', 'year', 'felt', 'like', 'matter', 'even', 'questioned', 'wondering', 'wrong', 'even', 'tho', 'knew', 'anything', 'moved', 'relief', 'still', 'threatened', 'visited', 'almost', 'every', 'weekend', 'fortunately', 'live', 'far', 'home', 'country', 'contact', 'brother', 'really', 'rare', 'contact', 'parent', 'experience', 'really', 'hard', 'find', 'friend', 'even', 'boyfriend', 'afraid', 'touched', 'stranger', 'want', 'close', 'anyone', 'feared', 'might', 'wanna', 'hurt', 'like', 'family', 'took', 'year', 'open', 'closest', 'friend', 'even', 'today', 'sometimes', 'feel', 'unworthy', 'friendship', 'anyway', 'let', 'tell', 'something', 'ex', 'boyfriend', 'first', 'man', 'fell', 'love', 'happened', 'showed', 'deepest', 'fear', 'told', 'darkest', 'secret', 'thought', 'real', 'love', 'supposed', 'got', 'triggered', 'really', 'hard', 'small', 'thing', 'got', 'anxious', 'jealous', 'angry', 'desperate', 'cried', 'yelled', 'thought', 'would', 'cheat', 'someone', 'better', 'turned', 'massive', 'asshole', 'control', 'state', 'mind', 'relationship', 'lasted', '2', 'year', 'time', 'completely', 'sane', 'aware', 'behaviour', 'every', 'episode', 'forget', 'relationship', 'ended', 'found', 'texting', 'girl', 'almost', 'year', 'normal', 'kind', 'flirtatious', 'text', 'first', 'texted', '12', 'year', 'old', 'girl', 'point', '23', 'got', 'vert', 'intimate', 'like', 'sent', 'picture', 'yerking', 'picture', 'girl', 'really', 'triggered', 'happened', 'young', 'obviously', 'broke', 'immediately', 'wanted', 'save', 'everyone', 'girl', 'also', 'ex', 'boyfriend', 'thought', 'trouble', 'deal', 'alone', 'two', 'month', 'still', 'contact', 'ex', 'realised', 'anything', 'save', 'girl', 'make', 'ex', 'go', 'therapy', 'one', 'impact', 'ripped', 'apart', 'started', 'harming', 'felt', 'guilty', 'able', 'anything', 'even', 'tho', 'everything', 'could', 'telling', 'people', 'close', 'ex', 'happened', 'always', 'felt', 'like', 'done', 'year', 'thought', 'haunted', 'every', 'second', 'every', 'night', 'year', 'ago', 'met', 'boy', 'boyfriend', 'first', 'sight', 'deep', 'connection', 'miraculously', 'feel', 'mistrust', 'anxiety', 'started', 'dating', 'soon', 'became', 'couple', 'first', '4', 'month', 'passed', 'without', 'trouble', 'fight', 'episode', 'however', 'moved', 'together', 'slowly', 'started', 'started', 'episode', 'started', 'yelling', 'calling', 'thing', 'never', 'thought', 'would', 'cheat', 'got', 'jealous', 'woman', 'like', 'episode', 'relationship', 'still', 'control', 'want', 'ruin', 'relationship', 'know', 'trust', 'said', 'episode', 'hurt', 'much', 'want', 'hurt', 'want', 'lose', 'figure', 'control', 'even', 'started', 'therapy', 'always', 'feel', 'like', 'therapist', 'want', 'help', 'understand', 'struggle', 'someone', 'know', 'struggle', 'know', 'control', 'please', 'help']",1
"['hello', 'everyone', 'willing', 'hear', 'go', 'renfri', '19', 'year', 'old', 'moment', 'december', 'mark', '5', 'year', 'since', 'nearly', 'choked', 'death', 'medicine', 'still', 'vividly', 'remember', 'everything', 'felt', 'moment', 'life', 'ever', 'since', 'breathe', 'cough', 'anything', 'except', 'stand', 'suffocate', 'completely', 'overwhelmed', 'panic', 'fully', 'accepted', 'fact', 'would', 'die', 'much', 'even', 'started', 'wonder', 'parent', 'would', 'gone', 'whether', 'life', 'death', 'actual', 'thing', 'experience', 'mom', 'managed', 'save', 'somehow', 'started', 'suffocating', 'sleep', 'every', 'single', 'night', 'month', 'one', 'time', 'june', '2016', 'breathe', 'properly', 'eat', 'drink', 'entire', 'day', 'terrified', 'dizzy', 'thought', 'sure', 'die', 'awful', 'scary', 'mom', 'went', 'number', 'doctor', 'heart', 'monitored', 'holter', '24', 'hour', 'lung', 'checked', 'x', 'rayed', 'wrote', 'online', 'psychologist', 'one', 'could', 'tell', 'sure', 'someone', 'said', 'could', 'panic', 'attack', 'still', 'day', 'take', 'sedative', 'period', 'time', 'every', 'month', 'get', 'hard', 'breathe', 'almost', 'every', 'single', 'day', 'point', 'often', 'trouble', 'swallowing', 'especially', 'pill', 'also', 'much', 'simple', 'water', 'ever', 'since', 'get', 'extremely', 'triggered', 'people', 'struggling', 'breathe', 'movie', 'tv', 'still', 'suffocate', 'sleep', 'sometimes', 'even', '4', 'year', 'diagnosed', 'neurosis', 'month', 'accident', 'cardiologist', 'never', 'got', 'talk', 'therapist', 'mom', 'going', 'therapy', 'friend', 'time', 'pointed', 'direction', 'ptsd', 'dismissed', 'first', 'flashback', 'thought', 'necessary', 'requirement', 'sufferer', 'ptsd', 'year', 'line', 'pretty', 'sure', 'indeed', 'ptsd', 'although', 'completely', 'meet', 'criterion', 'anymore', 'still', 'struggle', 'remnant', 'probably', 'rest', 'life', 'interested', 'hear', 'anyone', 'similar', 'experience', 'hopefully', 'input', 'got', 'right', 'whether', 'sound', 'like', 'ptsd', 'really', 'need', 'know', 'ever', 'fully', 'get', 'thank']",1
"['anyone', 'suffer', 'ptsd', 'find', 'relief', 'medical', 'cannabis', 'suffer', 'severe', 'nightmare', 'flashback', 'every', 'therapy', 'imaginable', 'weekly', 'tried', 'ssri', 'antidepressant', 'like', 'side', 'effect', 'help', 'also', 'like', 'using', 'medication', 'depression', 'depressed', 'way']",1
"['move', 'past', 'nasty', 'thing', 'bully', 'past', 'example', 'school', 'gang', 'kid', 'used', 'come', 'two', 'boy', 'ringleader', 'remember', 'one', 'time', 'wanted', 'left', 'alone', 'got', 'huge', 'group', 'others', 'help', 'chase', 'corner', 'mean', 'cannot', 'deal', 'feeling', 'trapped', 'plus', 'felt', 'trapped', 'abusive', 'ex', 'cemented', 'fear', 'trapped', 'anyone', 'sorry', 'one', 'bully', 'came', 'school', 'one', 'day', 'decided', 'hit', 'shove', 'remmeber', 'kicked', 'well', 'done', 'exactly', 'nothing', 'cry', 'ostracised', 'school', 'year', 'people', 'promise', 'friend', 'forever', 'kinda', 'thing', 'soon', 'come', 'bully', 'attention', 'disappeared', 'bully', 'well', 'sorry']",1
"['hey', 'try', 'think', 'everyday', 'life', 'experienced', 'fair', 'share', 'physical', 'violence', 'childhood', 'issue', 'feeling', 'safe', 'matter', 'always', 'feel', 'get', 'attacked', 'get', 'passive', 'lessens', 'anxiety', 'long', 'term', 'obviously', 'need', 'active', 'live', 'anxiety', 'started', 'dating', 'guy', 'begin', 'liked', 'ball', 'never', 'wanted', 'someone', 'would', 'ever', 'allow', 'childhood', 'trauma', 'repeat', 'unwanted', 'side', 'effect', 'think', 'dating', 'lessens', 'anxiety', 'physically', 'harmed', 'kind', 'want', 'break', 'scared', 'alone', 'would', 'never', 'hurt', 'bear', 'alone', 'wonder', 'might', 'choose', 'physical', 'safety', 'love', 'also', 'wonder', 'even', 'love', 'anyone', 'seem', 'revolve', 'around', 'fear']",1
"['isolating', 'feeling', 'like', 'belong', 'anywhere', 'vivid', 'flashback', 'body', 'memory', 'feeling', 'depressed']",1
"['select', 'memory', 'childhood', 'wanting', 'know', 'always', 'mistrusting', 'fearful', 'men', 'going', 'counselling', 'said', 'way', 'help', 'remember', 'guaranteed', 'many', 'may', 'ask', 'really', 'want', 'know', 'affecting', 'life', 'still', 'day', 'child', 'want', 'ever', 'pick', 'issue', 'men', 'want', 'healthy', 'relationship', 'lot', 'lead', 'memory', 'young', 'age', 'anyone', 'relate', 'help']",1
"['nightmare', 'hit', 'long', 'reprieve', 'haunting', 'night', 'might', 'sick', 'horrid', 'putrid', 'feeling', 'friend', 'abuser', 'even', 'dream', 'make', 'feel', 'disgusting', 'deep', 'depression', 'sour', 'mood', 'day', 'nothing', 'make', 'feel', 'better', 'nothing', 'make', 'feel', 'anything', 'feel', 'like', 'violated']",1
"['started', 'august', 'smoked', 'weed', 'sister', 'house', 'smoked', 'four', 'five', 'time', 'entire', 'life', 'basically', 'give', 'panic', 'attack', 'idk', 'tried', 'anyways', 'smoked', 'apparently', 'sister', 'asked', 'alright', 'went', 'full', 'blown', 'attack', 'assume', 'panic', 'attack', 'sure', 'everything', 'started', 'repeating', 'sister', 'saying', 'thing', 'like', 'deja', 'vu', 'repeating', 'loop', 'screaming', 'call', '911', 'scary', 'thrashing', 'floor', 'unable', 'comprehend', 'going', 'like', 'whole', 'body', 'consumed', 'terror', 'next', 'thing', 'know', 'woke', 'bed', 'next', 'morning', 'sister', 'said', 'lasted', 'around', '15', 'minute', 'got', 'bed', 'went', 'sleep', 'thing', 'terror', 'still', 'paranoid', 'felt', 'like', 'glitch', 'matrix', 'like', 'somehow', 'simulation', 'glitched', 'high', 'saw', 'everything', 'really', 'nothing', 'real', 'living', 'simulation', 'somehow', 'got', 'mine', 'little', 'bit', 'felt', 'true', 'terror', 'everything', 'repeating', 'something', 'wrong', 'simulation', 'day', 'went', 'stopped', 'scared', 'felt', 'normal', 'happened', 'even', 'smoke', 'scary', 'part', 'drunk', 'though', 'panic', 'set', 'everything', 'repeating', 'time', 'home', 'husband', 'called', '911', 'soon', 'ambulance', 'got', 'started', 'calm', 'felt', 'something', 'really', 'happening', 'could', 'help', 'brought', 'hospital', 'waiting', 'hour', 'went', 'home', 'get', 'feeling', 'deja', 'vu', 'everything', 'flood', 'back', 'get', 'scared', 'question', 'reality', 'last', 'thirty', 'second', 'though', 'end', 'seeing', 'primary', 'care', 'doctor', 'said', 'ptsd', 'childhood', 'admit', 'horrific', 'childhood', 'full', 'trauma', 'experienced', 'sign', 'ptsd', 'nothing', 'like', 'like', 'smell', 'sound', 'get', 'uncomfortable', 'anything', 'reminds', 'dad', 'idk', 'guy', 'maybe', 'needed', 'write', 'think', 'something', 'ptsd', 'scared', 'talked', 'family', 'hard', 'explain', 'true', 'terror', 'husband', 'amazing', 'supporting', 'help', 'five', 'question', 'deja', 'vu', 'ya', 'know', 'five', 'thing', 'see', 'feel', 'hear', 'smell', 'taste', 'guess', 'wondering', 'anyone', 'else', 'experienced', 'something', 'like', 'ptsd']",1
"['hi', 'watching', 'problem', 'bbc', 'one', 'morning', 'ptsd', 'military', 'personnel', 'want', 'say', 'thank', 'service', 'weak', 'strong', 'ok', 'ok', 'ever', 'want', 'speak', 'freely', 'feel', 'want', 'speak', 'someone', 'take', 'mind', 'thing', 'always', 'talk', 'scared', 'speak', 'family', 'fear', 'hurting', 'promise', 'listen', 'without', 'judgement', 'matter', 'alone', 'please', 'help', 'help', 'get', 'thank', 'take', 'care', 'much', 'love']",1
"['overcome', 'tore', 'apart', 'everyone', 'watched', 'sideline', 'told', 'everyone', 'else', 'important', 'going', 'physical', 'hurt', 'last', 'couple', 'year', 'mother', 'husband', 'family', 'left', 'deal', 'help', 'even', 'take', 'care', 'want', 'take', 'medication', 'listened', 'people', 'life', 'never', 'find', 'difficult', 'go', 'see', 'life', 'worth', 'living', 'sorry', 'needed', 'get', 'chest', 'finding', 'therapist', 'easy', 'leave', 'house', 'also', 'dealing', 'child', 'mi', 'husband', 'seem', 'care', 'work', 'come', 'home', 'play', 'computer', 'time', 'way', 'whole', 'marriage', 'think', 'even', 'pay', 'attention', 'going', 'stuck']",1
"['five', 'year', 'relationship', 'ended', 'shattered', 'heart', 'sexually', 'abused', 'age', '5', 'family', 'member', 'remember', '5', 'incident', 'never', 'told', 'anyone', '3', 'month', 'ago', '20', 'year', 'stopped', 'lid', 'secret', 'slowly', 'lifted', 'year', 'ago', 'slipped', 'darkness', 'boyfriend', 'idea', 'support', 'inkling', 'something', 'serious', 'happened', 'time', 'slipping', 'darkness', 'sudden', 'fear', 'death', 'stemming', 'near', 'death', 'dad', 'became', 'lost', 'drifted', 'apart', 'told', 'truth', 'could', 'understand', 'changed', 'fighting', 'battle', 'separately', 'want', 'arm', 'support', 'abuser', 'taken', 'adulthood', 'childhood', 'surrounded', 'family', 'idea', 'ex', 'boyfriend', 'overwhelmed', 'alone', 'sort', 'mess', 'lost', 'one', 'someone', 'broke', 'trust', 'protected', 'loved', 'one', 'ever', 'since']",1
"['every', 'time', 'hear', 'abuser', 'name', 'total', 'panic', 'attack', 'like', 'reliving', 'experience', 'difference', 'know', 'feel', 'anxiety', 'felt', 'happened', 'totally', 'aware', 'surroundings', 'stop', 'extreme', 'panicky', 'feeling', 'get', 'sometimes', 'even', 'dream', 'experience', 'often', 'sound', 'like', 'ptsd']",1
"['wondering', 'anyone', 'else', 'experience', 'loss', 'rationale', 'fuzziness', 'accompanied', 'psychotic', 'behavior', 'period', 'time', 'memory', 'replay', 'noticed', 'moment', 'ago', 'came', 'back', 'sens', 'right', 'remembered', 'something', 'childhood', 'prior', 'moment', 'day', 'fuzzy', 'part', 'coming', 'mind', 'tell', 'detail', 'wanted', 'moment', 'happens', 'lot', 'noticed', 'today']",1
"['finally', 'told', 'someone', 'raped', 'used', 'term', 'sexual', 'assault', 'told', 'sister', 'want', 'upset', 'much', 'feel', 'like', 'weight', 'lifted', 'told', 'anyone', 'five', 'year', 'since', 'happend', 'wanted', 'say', 'think', 'finally', 'got', 'courage', 'support', 'received', 'post', 'made', 'amazing', 'people', 'deserve', 'happy', 'know', 'small', 'step', 'least', 'step']",1
"['hi', 'bit', 'background', 'first', 'experienced', 'child', 'abuse', '15', 'go', 'much', 'detail', 'however', 'say', '17', 'extent', 'happened', 'sank', 'well', 'husband', '2', 'year', 'know', 'every', 'detail', 'affected', 'thing', 'around', 'intimacy', 'also', 'assaulted', 'client', 'home', '30', 'employer', 'time', 'understanding', 'felt', 'like', 'blamed', 'sad', 'twist', 'fate', 'lost', 'granddad', 'surrogate', 'father', 'sudden', 'unexpected', 'illness', 'hospital', 'month', 'later', 'began', 'issue', 'around', '2008', 'moved', 'new', 'town', 'felt', 'though', 'people', 'staring', 'giving', 'dirty', 'look', 'emotion', 'work', 'also', 'getting', 'work', 'tiring', 'meaning', 'spent', '2', 'hour', 'total', 'commuting', 'going', 'home', 'luckily', 'lived', 'year', 'thing', 'calmed', '2011', 'undergo', 'operation', 'suffered', 'infection', 'diagnosed', 'another', 'physical', 'illness', 'end', 'year', 'particular', 'one', 'responding', 'treatment', 'well', 'friend', 'family', 'work', 'suspect', 'someone', 'know', 'want', 'go', 'specific', 'much', 'information', 'want', 'give', 'moment', 'giving', 'little', 'bit', 'attention', 'really', 'single', 'live', 'alone', 'year', 'older', 'occurrence', 'taken', 'place', 'seem', 'much', 'coincidence', 'make', 'feel', 'almost', 'paranoid', 'happy', 'share', 'privately', 'greatly', 'fear', 'risk', 'coming', 'across', 'disturbed', 'say', 'friend', 'told', 'person', 'talking', 'also', 'made', 'others', 'said', 'sexual', 'advance', 'towards', 'one', 'overtly', 'chat', 'two', 'time', 'separate', 'party', 'held', 'company', 'christmas', 'period', 'gone', 'unknown', 'social', 'medium', 'follower', 'mine', 'began', 'sending', 'message', 'asking', 'liking', 'holiday', 'photo', 'none', 'deciding', 'call', 'mobile', 'five', 'minute', 'later', 'twice', 'one', 'friend', 'said', 'sounded', 'like', 'follower', 'fake', 'account', 'area', 'time', 'never', 'given', 'number', 'follower', 'person', 'though', 'asked', 'mobile', 'number', 'via', 'direct', 'message', '3', 'year', 'ago', 'oddly', 'enough', 'spotted', 'car', 'driven', 'husband', 'law', 'day', '23', 'december', 'going', 'late', 'christmas', 'shopping', 'car', 'belonged', 'person', 'giving', 'attention', 'owned', '6', '7', 'month', 'learnt', 'make', 'model', 'colour', 'vehicle', 'registration', 'plate', 'told', 'others', 'work', 'going', 'abroad', 'holiday', 'quite', 'far', 'feel', 'like', 'seeing', 'thing', 'part', 'considering', 'taking', 'measure', 'defend', 'maybe', 'invest', 'personal', 'alarm', 'seek', 'help', 'deal', 'problem', 'know', 'debating', 'many', 'different', 'thing', 'present', 'one', 'thing', 'absolutely', 'sure', 'longer', 'feel', 'safe', 'comfortable', 'work', 'fear', 'cornered', 'encountered', 'upon', 'person', 'one', 'one', 'setting', 'constantly', 'look', 'shoulder', 'ensure', 'one', 'recognise', 'following', 'surely', 'work', 'feel', 'way', 'thanks', 'advice']",1
"['posted', 'alexandra', 'shimo', '27', 'march', '2019', 'suppose', 'sake', 'thought', 'experiment', 'new', 'psychological', 'disorder', 'discovered', 'supported', 'dozen', 'study', 'recognized', 'world', 'leading', 'psychiatrist', 'psychologist', 'north', 'american', 'psychiatric', 'establishment', 'let', 'say', 'refusal', 'accept', 'new', 'disorder', 'devastating', 'consequence', 'metoo', 'survivor', 'claim', 'asserted', 'growing', 'number', 'sexual', 'abuse', 'victim', 'psychiatrist', 'psychologist', 'worldwide', 'sexual', 'abuse', 'victim', 'diagnosed', 'mental', 'disorder', 'sound', 'though', 'quite', 'serious', 'issue']",1
"['obviously', 'go', 'detail', 'went', 'trauma', 'year', 'ago', 'still', 'mess', 'form', 'romantic', 'relationship', 'since', '22', 'want', 'alone', 'forever', 'also', 'untrusting', 'men', 'getting', 'close', 'everything', 'guess', 'question', 'overcome', 'fear', 'stuck']",1
"['diagnosed', 'ptsd', 'really', 'sure', 'closest', 'forum', 'could', 'find', 'sorry', 'go', 'horrible', 'assault', 'year', 'ago', 'never', 'tod', 'anyone', 'reason', 'embarrassment', 'fear', 'dissapointed', 'ect', 'making', 'life', 'hard', 'already', 'eating', 'disorder', 'depression', 'really', 'spiked', 'anxiety', 'scared', 'men', 'really', 'leave', 'house', 'without', 'sister', 'mum', 'close', 'friend', 'scared', 'im', 'anxiety', 'management', 'therapy', 'think', 'going', 'get', 'better', 'without', 'talking', 'tell', 'parent', 'sister', 'wayyy', 'much', 'deal', 'already', 'friend', 'closest', 'friend', 'sound', 'awful', 'really', 'think', 'tell', 'mum', 'know', 'happened', '4', 'year', 'ago', 'still', 'cry', 'sleep', 'thinking', '3', '4', 'time', 'week']",1
"['sure', 'ebony', 'ptsd', 'health', 'condition', 'fault', 'could', 'saved', 'cry']",1
"['trauma', 'something', 'talk', 'often', 'fantasise', 'often', 'killing', 'abuser', 'want', 'stop', 'focus', 'thing', 'also', 'intense', 'focus', 'high', 'energy', 'many', 'others', 'plan', 'revenge', 'feel', 'guilty', 'killing', 'another', 'human', 'feel', 'like', 'want', 'fantasy', 'revenge', 'mind', 'worth', 'time', 'thinking', 'feel', 'control', 'rape', 'kindnape', 'someone', 'tryed', 'kill', 'also', 'much', 'narcissistic', 'abuse', 'know', 'disagree', 'last', 'one', 'cause', 'trauma', 'belive', 'always', 'angry', 'screaming', 'saying', 'going', 'kill', 'punish', 'thing', 'done', 'calling', 'worst', 'name', 'world', 'etc', 'etc', 'remember', 'everything', 'lead', 'trauma', 'alone', 'isolated', 'forgot', 'allow', 'eat', 'sleep', 'bath']",1
"['keep', 'replaying', '19', 'said', 'led', 'hoe', 'talking', 'gardening', 'cry']",1
"['divorced', '13', 'year', 'ago', 'anyone', 'even', 'dated', 'ex', 'husband', 'abusive', 'liar', 'continues', 'mentally', 'abuse', 'co', 'parenting', 'realize', 'taken', 'massive', 'toll', 'even', 'know', 'function', 'normally', 'woman', 'lover', 'anymore', 'kept', 'self', 'kid', 'pretty', 'close', 'isolated', 'injured', 'time', 'afraid', 'life', 'feel', 'like', 'normal', 'person', 'capable', 'normal', 'relationship', 'romantic', 'one', 'externally', 'accomplished', 'successful', 'look', 'damn', 'good', 'age', 'inside', 'wreck']",1
"['knew', 'would', 'knock', 'addict', 'brother', 'pneumonia', 'nearly', 'died', 'today', 'went', 'visit', 'stepmother', 'stepmother', 'impressive', 'actually', 'damage', 'le', 'usual', 'traumatised', 'see', 'paper', 'thin', 'look', 'like', 'skeleton', 'also', 'forgot', 'take', 'afternoon', 'med', 'time', 'sitting', 'silence', 'u', 'feeling', 'overwhelmed', 'difficulty', 'breathing', 'aunt', 'dad', 'want', 'go', 'get', 'news', 'dont', 'feel', 'time', 'top', 'boiler', 'breakdown', 'flooding', 'war', 'zone', 'moment', 'tip', 'dealing', 'kind', 'shock']",1
"['lot', 'flashback', 'feeling', 'overwhelmed', 'depressed', 'cptsd', 'guess', 'need', 'safe', 'place', 'talk', 'afraid', 'whatever', 'say', 'stupid', 'wrong', 'stopped', 'going', 'support', 'group', 'judged', 'criticized', 'expressing', 'feeling']",1
"['dont', 'understand', 'keep', 'friend', 'female', 'particular', 'im', 'also', 'female', 'try', 'best', 'good', 'friend', 'therapist', 'say', 'end', 'controlling', 'emotionally', 'abusive', 'friendship', 'thought', 'gotten', 'went', 'university', 'appears', 'tired', 'hated', 'try', 'say', 'someone', 'name', 'dragged', 'mud', 'isolated', 'punishment', 'want', 'understand', 'im', 'wrong', 'honestly', 'killing', 'feel', 'like', 'never', 'end', 'there', 'hope']",1
"['informational', 'post']",1
"['tw', 'video', 'get', 'beat', 'gang', 'bully', 'start', 'stand', 'lyric', 'hold', 'hold', 'tongue', 'let', 'listen', 'silence', 'hold', 'hold', 'tongue', 'let', 'listen', 'silence', 'hold', 'hold', 'tongue', 'let', 'listen', 'silence', 'hold', 'hold', 'tongue', 'let', 'listen', 'silence', 'hold', 'hold', 'tongue', 'let', 'listen', 'silence', 'need', 'listen', 'maybe', 'one', 'pas', 'anybody', 'else', 'need', 'listen', 'anybody', 'else', 'need', 'listen', 'anybody', 'else', 'hold', 'hold', 'tongue', 'let', 'listen', 'silence']",1
"['eye', 'movement', 'desensitization', 'reprocessing', 'emdr', 'used', 'thing', 'recommending', 'retreave', 'tramatic', 'memory', 'would', 'whant', 'anyone', 'else', 'worked']",1
"['trying', 'quit', 'drinking', 'take', 'medication', 'prescribed', 'sometimes', 'overwhelmed', 'bad', 'feeling', 'want', 'feel', 'wasted', 'day', 'drink', 'watch', 'funny', 'youtube', 'video', 'bother', 'anyone', 'bad', 'thing', 'rest', 'hour', 'torment']",1
"['tapering', 'two', 'powerful', 'med', 'right', 'use', 'alcohol', 'help', 'withdraw', 'effect', 'force', 'alcohol', 'feel', 'awful', 'start', 'drinking', 'early', 'morning', 'drink', 'day', 'due', 'fear', 'side', 'effect', 'withdraw', 'med', '4', 'month', 'decided', 'go', 'med', 'due', 'terrible', 'side', 'effect', 'taking', 'long', 'period', 'like', 'developing', 'parkinson', 'tardive', 'dynasia', 'also', 'psychosis', 'started', 'coming', 'back', 'reducing', 'med', 'alcohol', 'seems', 'kill', 'everything', 'worried', 'drinking', 'much', 'definitely', 'want', 'go', 'back', 'medication', 'hate', 'mental', 'illness']",1
"['finding', 'really', 'difficult', 'right', 'deal', 'certain', 'type', 'flashback', 'trauma', 'childhood', 'trigger', 'warning', 'sexual', 'abuse', 'also', 'long', 'tldr', 'want', 'able', 'enjoy', 'touched', 'help', 'thing', 'happened', 'past', 'remember', 'really', 'definitely', 'shaped', 'person', 'detrimentally', 'affected', 'emotional', 'development', 'mental', 'health', 'hugely', 'affect', 'day', 'day', 'life', 'say', 'day', 'largely', 'asymptomatic', 'sure', 'get', 'actually', 'triggered', 'occasionally', 'dream', 'often', 'day', 'ok', 'put', 'mind', 'biggest', 'persistent', 'exception', 'soft', 'romantic', 'intimate', 'interaction', 'boyfriend', 'wonderful', 'supportive', 'relationship', 'really', 'rock', 'time', 'think', 'nothing', 'happiness', 'sometimes', 'touch', 'something', 'suddenly', 'trigger', 'flashback', 'example', 'tonight', 'cuddling', 'kind', 'sitting', 'leg', 'leaning', 'back', 'kissed', 'back', 'neck', 'holding', 'lip', 'skin', 'kind', 'rubbing', 'along', 'neck', 'back', 'felt', 'chin', 'hair', 'lip', 'breath', 'tickling', 'honestly', 'intimate', 'moment', 'cherish', 'suddenly', 'remembered', 'one', 'abuser', 'used', '7', '8', 'blocked', 'lot', 'memory', 'childhood', 'issue', 'placing', 'chronologically', 'remember', 'friend', 'step', 'brother', 'lived', 'u', 'short', 'time', 'remember', 'playing', 'game', 'computer', 'bedroom', 'came', 'upstairs', 'watch', 'play', 'think', 'often', 'remember', 'sitting', 'kneeling', 'behind', 'sat', 'chair', 'talking', 'game', 'lion', 'king', 'game', 'cereal', 'box', 'forget', 'called', 'loved', 'kind', 'watching', 'shoulder', 'close', 'hand', 'around', 'waist', 'started', 'rubbing', 'face', 'lip', 'area', 'back', 'neck', 'tickling', 'stubble', 'immediately', 'uncomfortable', 'commented', 'tickled', 'kept', 'started', 'kind', 'kissing', 'neck', 'well', 'frozen', 'lasted', 'little', 'hand', 'started', 'moving', 'around', 'body', 'told', 'went', 'bed', 'could', 'tickle', 'place', 'told', 'hungry', 'went', 'downstairs', 'eat', 'stayed', 'downstairs', 'eventually', 'left', 'room', 'first', 'time', 'touched', 'inappropriately', 'last', 'first', 'time', 'sense', 'wrong', 'naive', 'little', 'kid', 'brain', 'always', 'assumed', 'innocence', 'interaction', 'guess', 'time', 'time', 'got', 'terrified', 'mean', 'scared', 'shocked', 'lost', 'know', 'supposed', 'let', 'happen', 'glad', 'smartened', 'went', 'downstairs', 'sure', 'snapped', 'stayed', 'frozen', 'would', 'done', 'much', 'worse', 'day', 'never', 'told', 'anyone', 'day', 'lived', 'u', 'short', 'time', 'yet', 'always', 'tried', 'avoid', 'alone', 'later', 'told', 'older', 'sister', 'made', 'uncomfortable', 'already', 'experience', 'sexual', 'abuse', 'point', 'pretty', 'sure', 'understood', 'without', 'saying', 'left', 'never', 'saw', 'anyways', 'yea', 'lovely', 'intimate', 'cuddling', 'moment', 'man', 'love', 'much', 'came', 'back', 'head', 'tried', 'let', 'ruin', 'moment', 'difficult', 'happens', 'pretty', 'often', 'issue', 'touched', 'suck', 'love', 'love', 'boyfriend', 'run', 'hand', 'along', 'back', 'etc', 'reminds', 'part', 'mind', 'another', 'hand', 'shiver', 'away', 'actual', 'physical', 'response', 'like', 'tickling', 'kinda', 'unpleasant', 'want', 'able', 'enjoy', 'pure', 'innocent', 'moment', 'intimacy', 'man', 'gunna', 'spend', 'life', 'want', 'shrink', 'away', 'touch', 'anymore', 'anyone', 'advice', 'le', 'bothered', 'type', 'flashback', 'touch', 'aversion']",1
"['seeing', 'counselor', 'little', 'diagnosed', 'chronic', 'ptsd', 'major', 'depressive', 'disorder', 'really', 'idea', 'triggered', 'ptsd', 'diagnosis', 'certain', 'thing', 'need']",1
