text,label
"['wanted', 'centralized', 'thread', 'everyone', 'discus', 'process', 'get', 'business', 'feel', 'free', 'share', 'story', 'treatment', 'process', 'result', 'etc', 'advice', 'specific', 'situation', 'ranking', 'various', 'activity', 'treatment', 'good', 'luck', 'journey']",2
"['suffered', 'ptsd', 'many', 'year', 'still', 'realy', 'struggle', 'manage', 'trigger', 'mood', 'swing', 'hopelessness', 'lot', 'time', 'wish', 'could', 'die', 'feel', 'mentally', 'emotionally', 'tortured', 'inside', 'know', 'anymore', 'seem', 'find', 'way', 'exhausted', 'going', 'round', 'round', 'trying', 'find', 'help', 'pretty', 'alone', 'world', 'function', 'well', 'enough', 'keep', 'relationship', 'anyone', 'going', 'much', 'pressure', 'head', 'fact', 'seem', 'handle', 'pressure', 'even', 'tiniest', 'amount', 'anyone', 'else', 'suffer', 'mood', 'one', 'extreme', 'another', 'unstable', 'tired', 'actual', 'help', 'therapy', 'available', 'ok', 'told', 'suffer', 'doctor', 'solution', 'desperate', 'realy', 'please', 'advice']",2
"['hello', 'feel', 'drained', 'dealing', 'much', 'last', 'decade', 'faith', 'humanity', 'rather', 'low', 'except', 'significant', 'bring', 'light', 'life', 'overwhelmed', 'physical', 'emotional', 'pain', 'almost', 'daily', 'basis', 'truly', 'want', 'get', 'better', 'want', 'get', 'much', 'want', 'write', 'taken', 'account', 'afternoon', 'fight', 'significant', 'felt', 'left', 'neglected', 'always', 'eat', 'together', 'schedule', 'time', 'eat', 'hungry', 'still', 'wanted', 'work', 'finish', 'something', 'understood', 'told', 'please', 'let', 'know', 'ready', 'agreed', 'text', 'call', 'soon', 'ready', 'made', 'wait', 'extra', 'decided', 'take', 'time', 'go', 'prepare', 'drink', 'even', 'tell', 'felt', 'like', 'thought', 'faster', 'practical', 'way', 'since', 'almost', 'done', 'anyway', 'ended', 'waiting', 'hour', 'felt', 'like', 'much', 'longer', 'especially', 'found', 'taken', 'longer', 'triggered', 'hurricane', 'emotion', 'emotion', 'turned', 'barrage', 'question', 'poured', 'thing', 'like', 'love', 'enough', 'least', 'let', 'know', 'wait', 'drink', 'meal', 'since', 'going', 'finish', 'soon', 'anyway', 'care', 'enough', 'considerate', 'fact', 'hungry', 'waiting', 'le', 'able', 'answer', 'unloved', 'desperate', 'felt', 'yearned', 'apologize', 'kind', 'gentle', 'loving', 'towards', 'getting', 'understandably', 'defensive', 'instead', 'wish', 'reassuring', 'protective', 'even', 'soon', 'shown', 'love', 'easier', 'snap', 'state', 'depend', 'today', 'proof', 'escalated', 'much', 'wanted', 'stop', 'almost', 'break', 'wanted', 'disappear', 'know', 'alright', 'terrible', 'felt', 'life', 'death', 'almost', 'wish', 'could', 'stopped', 'storm', 'emotion', 'told', 'assertive', 'calm', 'way', 'know', 'would', 'understood', 'possibly', 'always', 'loving', 'towards', 'matter', 'know', 'unrealistic', 'want', 'desperately', 'human', 'get', 'tired', 'emotionally', 'available', '24', '7', 'feel', 'extremely', 'guilty', 'ashamed', 'seem', 'stop', 'situation', 'getting', 'harder', 'last', 'year', 'long', 'story', 'become', 'much', 'sensitive', 'anxious', 'tense', 'hypervigilant', 'needy', 'etc', 'tired', 'much', 'hurt', 'u', 'emotionally', 'mentally', 'feel', 'like', 'burden', 'like', 'better', 'around', 'truth', 'disappeared', 'would', 'harm', 'much', 'want', 'happy', 'peaceful', 'healthy', 'future', 'protect', 'significant', 'stop', 'spiraling', 'control', 'especially', 'unable', 'calm', 'trigger', 'much', 'get', 'angry', 'defensive', 'already', 'meditate', 'daily', 'basis', 'take', 'care', 'way', 'need', 'know', 'someone', 'know', 'way', 'stop', 'happens', 'happening', 'aware', 'reasonable', 'regulated', 'get', 'triggered', 'like', 'kind', 'pessimistic', 'angry', 'depressing', 'thought', 'everything', 'spiral', 'fast', 'hurt', 'like', 'hell', 'thank', 'reading']",2
"['last', 'two', 'year', 'experienced', 'extreme', 'distress', 'certain', 'thought', 'experience', 'would', 'possible', 'always', 'felt', 'sense', 'discomfort', 'distress', 'start', 'getting', 'amplified', 'negative', 'physical', 'emotionally', 'reaction', 'thought', 'experienced', 'recently', 'thought', 'experience', 'trigger', 'feeling', 'uncomfortable', 'anxious', 'people', 'unresponsive', 'e', 'g', 'giving', 'eye', 'contact', 'genuine', 'talking', 'body', 'language', 'closed', 'open', 'emotionally', 'attuned', 'body', 'begin', 'shut', 'get', 'freeze', 'response', 'exactly', 'escape', 'situation', 'fight', 'either', 'constantly', 'questioning', 'sexuality', 'moment', 'question', 'feel', 'better', 'moment', 'sexuality', 'show', 'thought', 'seem', 'stop', 'thinking', 'start', 'getting', 'distressed', 'well', 'getting', 'intense', 'state', 'fear', 'thought', 'begin', 'feel', 'afraid', 'actually', 'asexual', 'think', 'attributed', 'fear', 'lack', 'control', 'people', 'try', 'get', 'close', 'opposite', 'avoid', 'although', 'crave', 'close', 'others', 'also', 'desire', 'avoid', 'people', 'time', 'suffer', 'chronic', 'loneliness', 'people', 'question', 'choice', 'lot', 'centered', 'around', 'sexuality', 'get', 'extremely', 'distressed', 'insecure', 'feeling', 'humiliation', 'mix', 'among', 'biggest', 'seem', 'triggering', 'sure', 'attributed', 'c', 'ptsd', 'went', 'lot', 'bullying', 'emotional', 'neglect', 'child', 'sure', 'topic', 'lot', 'trigger', 'sexual', 'orientation', 'hoping', 'get', 'non', 'professional', 'advice', 'forum']",2
"['terrible', 'telling', 'story', 'even', 'know', 'belong', 'something', 'inside', 'telling', 'write', 'go', 'trigger', 'warning', 'discussion', 'emotional', 'neglect', 'abuse', '27', 'female', 'life', 'always', 'anxious', 'disposition', 'child', 'never', 'felt', 'close', 'anyone', 'family', 'except', 'mother', 'codependent', 'relationship', 'realized', 'recently', 'notice', 'last', 'year', 'relationship', 'father', 'friend', 'emotionally', 'distant', 'neglectful', 'sometimes', 'emotionally', 'abusive', 'especially', 'towards', 'mother', 'told', 'recently', 'pretty', 'much', 'sociopath', 'empathy', 'emotional', 'capacity', 'whatsoever', 'always', 'way', 'never', 'realized', 'actually', 'emotionally', 'neglected', 'abused', 'throughout', 'childhood', 'father', 'never', 'made', 'effort', 'get', 'know', 'understand', 'would', 'ever', 'notice', 'problem', 'going', 'life', 'emotion', 'would', 'express', 'around', 'would', 'either', 'dismiss', 'completely', 'tell', 'real', 'really', 'feel', 'way', 'mean', 'would', 'never', 'keep', 'eye', 'contact', 'even', 'exist', 'worth', 'talking', 'everything', 'happened', 'pandemic', 'father', 'checked', 'unfortunately', 'living', 'every', 'time', 'feel', 'even', 'lonelier', 'actually', 'alone', 'cat', 'recently', 'attacked', 'father', 'came', 'home', 'told', 'happened', 'showing', 'bloody', 'arm', 'leg', 'horrible', 'attack', 'want', 'get', 'detail', 'clearly', 'pain', 'feel', 'sorry', 'emotion', 'detected', 'looked', 'gave', 'awkward', 'smirk', 'want', 'take', 'get', 'cared', 'bother', 'try', 'went', 'back', 'business', 'usual', 'reading', 'newspaper', 'watching', 'tv', 'drive', 'fucking', 'urgent', 'care', 'bleeding', 'arm', 'leg', 'get', 'shot', 'expensive', 'medical', 'bill', 'alone', 'felt', 'like', 'turning', 'point', 'stopped', 'bothering', 'talk', 'anytime', 'ever', 'tried', 'connect', 'follow', 'sometimes', 'feel', 'guilty', 'giving', 'attention', 'child', 'pick', 'piece', 'day', 'unwilling', 'relationship', 'every', 'time', 'around', 'feel', 'unloved', 'time', 'want', 'avoid', 'like', 'plague', 'never', 'make', 'effort', 'tell', 'love', 'feel', 'like', 'dad', 'person', 'live', 'honestly', 'probably', 'sad', 'finally', 'pass', 'adult', 'feel', 'exhibited', 'many', 'symptom', 'could', 'related', 'c', 'ptsd', 'feel', 'severe', 'abandonment', 'issue', 'like', 'fear', 'rejection', 'time', 'avoid', 'close', 'relationship', 'ironically', 'never', 'serious', 'relationship', 'like', 'could', 'know', 'abandonment', 'feel', 'like', 'never', 'situation', 'abandonment', 'possible', 'maybe', 'father', 'would', 'hear', 'story', 'woman', 'constantly', 'seek', 'male', 'approval', 'toxic', 'relationship', 'never', 'avoid', 'everyone', 'clinging', 'relationship', 'box', 'checked', 'case', 'experienced', 'lot', 'bullying', 'high', 'school', 'major', 'trust', 'issue', 'struggle', 'connect', 'others', 'unable', 'open', 'emotionally', 'people', 'pleaser', 'perfectionist', 'would', 'put', 'people', 'need', 'often', 'assuming', 'everything', 'fault', 'check', 'hyper', 'vigilent', 'surroundings', 'struggle', 'anxiety', 'depression', 'identity', 'issue', 'centered', 'around', 'sexual', 'identity', 'always', 'jumpy', 'people', 'get', 'close', 'would', 'constantly', 'hear', 'people', 'asking', 'nervous', 'anxious', 'time', 'go', 'emotionally', 'numb', 'conflict', 'arise', 'cannot', 'function', 'almost', 'body', 'shuts', 'often', 'feeling', 'shame', 'guilt', 'went', 'see', 'psychiatrist', 'anxiety', 'diagnosis', 'could', 'find', 'proper', 'diagnosis', 'fit', 'diagnosed', 'unspecified', 'anxiety', 'obviously', 'happy', 'know', 'right', 'anxiety', 'depression', 'feeling', 'trauma', 'mix', 'possibly', 'ocd', 'know', 'emotional', 'neglect', 'sexual', 'physical', 'abuse', 'feel', 'experiencing', 'similar', 'ptsd', 'symptom', 'know', 'something', 'right']",2
"['worried', 'new', 'normal', 'feel', 'changed', 'different', 'trying', 'get', 'back', 'know', 'person', 'pushed', 'much', 'notice', 'certain', 'thing', 'notice', 'okay', 'okay', 'many', 'thing', 'world', 'perspective', 'changed', 'lot', 'way', 'never', 'feel', 'ease', 'always', 'going', 'push', 'hard', 'every', 'day', 'okay', 'never', 'going', 'get', 'libido', 'back', 'going', 'overwhelmed', 'rest', 'life', 'able', 'participate', 'life', 'brain', 'overloaded', 'think', 'make', 'conversation', 'well', 'could', 'well', 'feel', 'lot', 'worse', 'everything', 'feel', 'lot', 'worse', 'worried', 'going', 'like', 'rest', 'life', 'cry', 'day', 'struggling', 'eat', 'month', 'feel', 'like', 'drowning', 'drowning', 'world', 'trying', 'drown', 'every', 'faucet', 'always', 'tried', 'positivity', 'saved', 'life', 'fake', 'stuff', 'anymore', 'push', 'anything']",2
"['thinking', 'back', 'feeling', 'unwanted', 'give', 'reality', 'check', 'hate', 'part', 'mental', 'illness', 'sometimes', 'take', 'lot', 'reach', 'friend', 'let', 'alone', 'ask', 'hang', 'tonight', 'question', 'mentioned', 'second', 'half', 'text', 'addressed', 'first', 'half', 'text', 'message', 'made', 'think', 'back', 'many', 'time', 'put', 'something', 'scary', 'get', 'shot', 'somehow', 'weird', 'obstacle', 'mistake', 'fumble', 'way', 'even', 'head', 'may', 'case', 'maybe', 'finish', 'reading', 'whole', 'thing', 'might', 'done', 'hurry', 'another', 'friend', 'time', 'know', 'person', 'done', 'nothing', 'make', 'think', 'want', 'friend', 'hang', 'get', 'closer', 'feel', 'stuck', 'know', 'respond', 'say', 'hey', 'finish', 'reading', 'text', 'even', 'without', 'making', 'awkward', 'agonize', 'shit', 'tired', 'feel', 'trapped', 'subtle', 'difficulty', 'communication', 'kill', 'keep', 'trembling']",2
"['tonight', 'realized', 'survivor', 'childhood', 'sexual', 'physical', 'emotional', 'psychological', 'abuse', 'acknowledged', 'emotional', 'psychological', 'abuse', 'since', 'started', 'therapy', 'treatment', '17', 'usually', 'told', 'people', 'trauma', 'bullying', 'school', 'mentioned', 'initial', 'session', 'abused', 'early', 'babysitter', 'briefly', 'mentioning', 'covert', 'abuse', 'father', 'four', 'year', 'recovery', 'far', 'accepted', 'happened', 'especially', 'abuse', 'family', 'finally', 'ending', 'escaped', 'house', 'october', '10th', 'finding', 'therapist', 'way', 'truly', 'heal', 'way', 'want', 'utilize', 'resource', 'however', 'afraid', 'tell', 'someone', 'full', 'truth', 'anyone', 'done', 'scared', 'admit', 'severity', 'prolonged', 'trauma', 'therapist', 'kind', 'social', 'service', 'assistance', 'u', 'way']",2
"['hello', 'apologize', 'using', 'so', 'title', 'post', 'really', 'disturbed', 'feeling', 'problem', 'bullied', 'long', 'time', 'finally', 'stopped', 'became', 'hypervigilant', 'anyone', 'using', 'particular', 'word', 'bullying', 'word', 'used', 'bully', 'n', 'word', 'many', 'year', 'later', 'still', 'hyper', 'vigilant', 'regarding', 'word', 'worrying', 'get', 'triggered', 'even', 'first', 'letter', 'word', 'word', 'n', 'word', 'letter', 'n', 'noticing', 'letter', 'n', 'everywhere', 'hypervigilant', 'regarding', 'existing', 'trigger', 'really', 'want', 'add', 'list', 'like', 'sensitivity', 'decreasing', 'trigger', 'increasing', 'problem', 'facing', 'stop', 'trigger', 'added', 'pls', 'help', 'thanks']",2
"['finally', 'finding', 'whole', 'life', 'hurt', 'countless', 'people', 'online', 'situation', 'person', 'severely', 'hurt', 'people', 'many', 'way', 'well', 'traumatic', 'situation', 'sadly', 'well', 'happening', 'finally', 'know', 'c', 'ptsd', 'fully', 'accept', 'life', 'truly', 'wonderful', 'therapist', 'specializes', 'field', 'half', 'life', 'searching', 'professional', 'help', 'helping', 'much', 'make', 'truly', 'unbelievable', 'tremendous', 'progress', 'every', 'time', 'see', 'helped', 'get', 'mother', 'sister', 'board', 'many', 'way', 'could', 'also', 'help', 'better', 'support', 'even', 'well', 'healing', 'journey', 'since', 'sadly', 'never', 'understood', 'get', 'year', 'pain', 'suffering', 'going', 'though', 'thus', 'argued', 'time', 'strainly', 'relationshipwith', 'severely', 'also', 'making', 'relationship', 'really', 'great', 'healthy', 'healing', 'journey', 'year', 'never', 'could', 'truly', 'fully', 'help', 'get', 'better', 'mental', 'health', 'c', 'ptsd', 'however', 'year', 'wonderfully', 'also', 'totally', 'awesome', 'help', 'therapist', 'speaking', 'explaining', 'went', 'make', 'sense', 'struggle', 'relationship', 'three', 'u', 'much', 'stronger', 'extremely', 'better', 'u', 'truly', 'thanks', 'therapist', 'speaking', 'go', 'struggled', 'year', 'finally', 'get', 'understand', 'better', 'first', 'time', 'relationship', 'mother', 'sister', 'help', 'much', 'life', 'many', 'truly', 'lost', 'help', 'support', 'give', 'even', 'finding', 'therapist', 'best', 'could', 'truly', 'rock', 'best', 'friend', 'sister', 'even', '2nd', 'mother', 'finally', 'understand', 'truly', 'helping', 'much', 'best', 'also', 'heal', 'trauma', 'helping', 'learn', 'let', 'go', 'forgive', 'focus', 'present', 'never', 'dweal', 'letting', 'past', 'hurt', 'much', 'whole', 'anymore', 'extremely', 'thriving', 'overcoming', 'c', 'ptsd', 'letting', 'defined', 'anymore', 'effect', 'anymore', 'run', 'life', 'finally', 'find', 'true', 'peace', 'well', 'happiness', 'life', 'even', 'first', 'time', 'wrote', 'bit', 'already', 'story', 'wanted', 'share', 'thought', 'let', 'c', 'ptsd', 'win', 'anymore', 'effect', 'well', 'going', 'still', 'tough', 'good', 'day', 'well', 'still', 'however', 'know', 'overcome', 'also', 'hopefully', 'anyone', 'else', 'suffers', 'well', 'heal', 'become', 'healthier', 'stronger', 'find', 'peace', 'life', 'might', 'take', 'still', 'time', 'done', 'live', 'better', 'love', 'fully', 'enjoy', 'life']",2
"['somebody', 'tell', 'feel', 'lot', 'guilt', 'shame', 'past', 'action', 'ever', 'go', 'away', 'guilt', 'shame', 'ever', 'go', 'thanks', 'listening']",2
"['hello', 'fellow', 'traumatics', 'wanna', 'get', 'angry', 'wanna', 'get', 'real', 'angry', 'war', 'fighting', 'time', 'start', 'winning', 'care', 'system', 'failed', 'u', 'time', 'start', 'making', 'noise', 'backup', 'system', 'failed', 'u', 'suffered', 'wrong', 'end', 'suffering', 'know', 'warning', 'sign', 'chance', 'wanted', 'work', 'care', 'got', 'put', 'handle', 'emotion', 'end', 'shout', 'use', 'voice', 'survived', 'eve', 'adapted', 'overcome', 'survivor', 'life', 'thrown', 'u', 'back', 'ask', 'proper', 'help', 'people', 'like', 'u', 'still', 'think', 'experienced', 'norm', 'need', 'help', 'become', 'like', 'u', 'never', 'want', 'child', 'experience', 'pain', 'psychology', 'come', 'long', 'way', 'still', 'lot', 'go', 'time', 'bring', 'everyone', 'else', 'speed', 'using', 'energy', 'use', 'protect', 'help', 'protect', 'others', 'failed', 'care', 'system', 'speak', 'let', 'others', 'fall', 'prey', 'writing', 'complaint', 'mother', 'facility', 'school', 'speak', 'put', 'care', 'crisis', 'team', 'needed', 'help', 'reached', 'one', 'reached', 'back', 'told', 'go', 'gp', 'get', 'medication', 'increased', 'deal', 'seemed', 'anxiety', 'depression', 'recently', 'found', 'actual', 'condition', 'cptsd', 'feel', 'angry', 'disgusted', 'level', 'care', 'received', 'course', 'childhood', 'talked', 'teacher', 'told', 'speak', 'another', 'child', 'brother', 'autism', 'brother', 'primary', 'caregiver', 'help', 'one', 'got', 'social', 'service', 'involved', 'child', 'left', 'stranger', 'whilst', 'mother', 'receiving', 'mental', 'health', 'care', 'institutionalised', 'trying', 'kill', 'hurt', 'system', 'left', 'care', 'stranger', 'living', 'entire', 'life', 'thinking', 'something', 'wrong', 'instead', 'nh', 'failed', 'mother', 'treated', 'even', 'though', 'left', 'receiving', 'social', 'support', 'work', 'even', 'though', 'constant', 'risk', 'possibly', 'others', 'far', 'concerned', 'abuse', 'neglect', 'stop', 'need', 'help', 'currently', 'available', 'help', 'people', 'failed', 'mother', 'step', 'going', 'making', 'noise', 'also', 'little', 'picture', 'draw', 'commiserate', 'journey', 'getting', 'better', '3']",2
"['trying', 'everything', 'within', 'lose', 'self', 'harm', 'well', 'make', 'week', 'last', 'week', 'feel', 'like', 'six', 'attempt', 'working', 'towards', 'freedom', 'accept', 'going', 'contact', 'toxic', 'people', 'trying', 'accept', 'need', 'help', 'lifestyle', 'change', 'honestly', 'feel', 'like', 'choice', 'die', 'citizen', 'missing', 'document', 'abusive', 'parent', 'little', 'support', 'listen', 'many', 'story', 'success', 'see', 'many', 'get', 'justice', 'see', 'great', 'thing', 'happening', 'people', 'glimpse', 'get', 'taken', 'away', 'tried', 'go', 'law', 'ds', 'none', 'took', 'seriously', 'afraid', 'phone', 'afraid', 'judged', 'already', 'ashamed', 'alive', 'discarded', 'even', 'treated', 'go', 'home', 'state', 'receive', 'help', 'father', 'stop', 'trying', 'hoover', 'keep', 'social', 'security', 'card', 'proof', 'much', 'abuse', 'sister', 'center', 'attention', 'experienced', 'trauma', 'symptom', 'since', '3', 'parent', 'even', 'lied', 'spoke', 'first', 'word', 'remember', 'first', 'abusive', 'babysitter', 'never', 'asked', 'much', 'life', 'even', 'got', 'new', 'clothes', 'officially', 'since', '15', 'tried', 'cleaning', 'much', 'one', 'tried', 'help', 'school', 'got', 'involved', 'mom', 'took', 'slow', 'time', 'get', 'help', 'even', 'confiding', 'suicidal', 'ideation', 'feel', 'like', 'one', 'wanted', 'live', 'heard', 'wanted', 'die', 'told', 'wanted', 'hear', 'benefit', 'yet', 'feel', 'like', 'world', 'despite', 'much', 'love', 'life', 'feel', 'officially', 'deserve', 'life', 'certain', 'type', 'people', 'even', 'honest', 'hard', 'working', 'humble', 'confident', 'happy', 'sad', 'logical', 'one', 'give', 'fuck', 'people', 'abused', 'charismatic', 'really', 'feel', 'like', 'talked', 'ledge', 'nothing', 'family', 'even', 'truly', 'care', 'suffer']",2
